24 Feb 2016 17:35:54:521; Fail to execute: switchContentToNative(null)
24 Feb 2016 17:35:54:522; >TestFail: testHybridApp on AppTests.HybridTest class 
24 Feb 2016 17:35:54:556; Fail to execute: switchContentToNative(null)
24 Feb 2016 17:35:54:557; $$$$ Test ended! $$$$
24 Feb 2016 17:35:54:558; ----------------------------------------------------------------------------
24 Feb 2016 17:40:08:216; ----------------------------------------------------------------------------
24 Feb 2016 17:40:17:222; Test started on localhost.localdomain machine
24 Feb 2016 17:40:17:223; >Start test method: testHybridApp
24 Feb 2016 17:40:17:230; Execute: findElement(By.id(com.example.testapp:id/urlField)
24 Feb 2016 17:40:17:647; Execute: findElement(By.id(com.example.testapp:id/goButton)
24 Feb 2016 17:40:18:378; Execute: waitToBeVisible(urlField)
24 Feb 2016 17:40:18:529; Execute: waitToBeVisible(goButton)
24 Feb 2016 17:40:18:554; Execute: sendKeys( urlField)
24 Feb 2016 17:40:23:735; Execute: click(goButton)
24 Feb 2016 17:40:24:753; context = NATIVE_APP
24 Feb 2016 17:40:24:753; context = WEBVIEW_com.example.testapp
24 Feb 2016 17:40:28:783; Fail to execute: switchContentToWeb(null)
24 Feb 2016 17:40:28:790; >TestFail: testHybridApp on AppTests.HybridTest class 
24 Feb 2016 17:40:28:834; Fail to execute: switchContentToNative(null)
24 Feb 2016 17:40:28:835; >TestFail: testHybridApp on AppTests.HybridTest class 
24 Feb 2016 17:40:28:860; Fail to execute: switchContentToNative(null)
24 Feb 2016 17:40:28:861; $$$$ Test ended! $$$$
24 Feb 2016 17:40:28:861; ----------------------------------------------------------------------------
24 Feb 2016 17:42:57:230; ----------------------------------------------------------------------------
24 Feb 2016 17:43:06:371; Test started on localhost.localdomain machine
24 Feb 2016 17:43:06:372; >Start test method: testHybridApp
24 Feb 2016 17:43:06:381; Execute: findElement(By.id(com.example.testapp:id/urlField)
24 Feb 2016 17:43:07:550; Execute: findElement(By.id(com.example.testapp:id/goButton)
24 Feb 2016 17:43:08:756; Execute: waitToBeVisible(urlField)
24 Feb 2016 17:43:08:818; Execute: waitToBeVisible(goButton)
24 Feb 2016 17:43:08:851; Execute: sendKeys( urlField)
24 Feb 2016 17:43:14:148; Execute: click(goButton)
24 Feb 2016 17:43:16:309; context = NATIVE_APP
24 Feb 2016 17:43:16:309; context = WEBVIEW_com.example.testapp
24 Feb 2016 17:43:20:359; Fail to execute: switchContentToWeb(null)
24 Feb 2016 17:43:20:367; >TestFail: testHybridApp on AppTests.HybridTest class 
24 Feb 2016 17:43:20:393; Fail to execute: switchContentToNative(null)
24 Feb 2016 17:43:20:394; >TestFail: testHybridApp on AppTests.HybridTest class 
24 Feb 2016 17:43:20:449; Fail to execute: switchContentToNative(null)
24 Feb 2016 17:43:20:471; $$$$ Test ended! $$$$
24 Feb 2016 17:43:20:471; ----------------------------------------------------------------------------
24 Feb 2016 17:52:51:025; ----------------------------------------------------------------------------
24 Feb 2016 17:53:11:529; Test started on localhost.localdomain machine
24 Feb 2016 17:53:11:530; >Start test method: testHybridApp
24 Feb 2016 17:53:11:544; Execute: findElement(By.id(com.example.testapp:id/urlField)
24 Feb 2016 17:53:11:587; Execute: findElement(By.id(com.example.testapp:id/goButton)
24 Feb 2016 17:53:11:635; Execute: waitToBeVisible(urlField)
24 Feb 2016 17:53:11:685; Execute: waitToBeVisible(goButton)
24 Feb 2016 17:53:11:722; Execute: sendKeys( urlField)
24 Feb 2016 17:53:16:951; Execute: click(goButton)
24 Feb 2016 17:53:18:364; context = NATIVE_APP
24 Feb 2016 17:53:18:365; context = WEBVIEW_com.example.testapp
24 Feb 2016 17:53:24:030; Execute: switchContentToWeb(WEBVIEW_com.example.testapp)
24 Feb 2016 17:53:24:031; Execute: hideKeyboard()
24 Feb 2016 17:53:25:252; Execute: findElement(By.name(q)
24 Feb 2016 17:53:25:750; Execute: waitToBeVisible(searchField)
24 Feb 2016 17:53:25:858; Execute: sendKeys(searchField)
24 Feb 2016 17:53:27:872; Execute: sendKeys( searchField)
24 Feb 2016 17:53:31:876; context = NATIVE_APP
24 Feb 2016 17:53:31:877; context = WEBVIEW_com.example.testapp
24 Feb 2016 17:53:32:058; Execute: switchContentToNative(NATIVE_APP)
24 Feb 2016 17:53:32:058; Execute: clear(urlField)
24 Feb 2016 17:53:38:391; Execute: waitToBeVisible(urlField)
24 Feb 2016 17:53:38:448; Execute: waitToBeVisible(goButton)
24 Feb 2016 17:53:38:477; Execute: sendKeys( urlField)
24 Feb 2016 17:53:43:803; Execute: click(goButton)
24 Feb 2016 17:53:44:629; context = NATIVE_APP
24 Feb 2016 17:53:44:629; context = WEBVIEW_com.example.testapp
24 Feb 2016 17:53:48:999; Execute: switchContentToWeb(WEBVIEW_com.example.testapp)
24 Feb 2016 17:53:49:000; Execute: findElement(By.name(q)
24 Feb 2016 17:53:49:112; Execute: waitToBeVisible(searchField)
24 Feb 2016 17:53:49:363; Execute: sendKeys(searchField)
24 Feb 2016 17:53:51:112; Execute: sendKeys( searchField)
24 Feb 2016 17:53:53:041; >Success testing method: testHybridApp
24 Feb 2016 17:53:53:043; $$$$ Test ended! $$$$
24 Feb 2016 17:53:53:043; ----------------------------------------------------------------------------
24 Feb 2016 17:54:30:115; ----------------------------------------------------------------------------
24 Feb 2016 17:54:46:067; Test started on localhost.localdomain machine
24 Feb 2016 17:54:46:068; >Start test method: testHybridApp
24 Feb 2016 17:54:46:079; Execute: findElement(By.id(com.example.testapp:id/urlField)
24 Feb 2016 17:54:46:126; Execute: findElement(By.id(com.example.testapp:id/goButton)
24 Feb 2016 17:54:46:148; Execute: waitToBeVisible(urlField)
24 Feb 2016 17:54:46:213; Execute: waitToBeVisible(goButton)
24 Feb 2016 17:54:46:231; Execute: sendKeys( urlField)
24 Feb 2016 17:54:51:429; Execute: click(goButton)
24 Feb 2016 17:54:52:403; context = NATIVE_APP
24 Feb 2016 17:54:52:404; context = WEBVIEW_com.example.testapp
24 Feb 2016 17:54:58:614; Execute: switchContentToWeb(WEBVIEW_com.example.testapp)
24 Feb 2016 17:54:58:615; Execute: hideKeyboard()
24 Feb 2016 17:54:59:860; Execute: findElement(By.name(q)
24 Feb 2016 17:55:00:435; Execute: waitToBeVisible(searchField)
24 Feb 2016 17:55:00:527; Execute: sendKeys(searchField)
24 Feb 2016 17:55:02:585; Execute: sendKeys( searchField)
24 Feb 2016 17:55:05:722; context = NATIVE_APP
24 Feb 2016 17:55:05:723; context = WEBVIEW_com.example.testapp
24 Feb 2016 17:55:05:910; Execute: switchContentToNative(NATIVE_APP)
24 Feb 2016 17:55:05:911; Execute: clear(urlField)
24 Feb 2016 17:55:12:458; Execute: waitToBeVisible(urlField)
24 Feb 2016 17:55:12:510; Execute: waitToBeVisible(goButton)
24 Feb 2016 17:55:12:563; Execute: sendKeys( urlField)
24 Feb 2016 17:55:17:826; Execute: click(goButton)
24 Feb 2016 17:55:18:662; context = NATIVE_APP
24 Feb 2016 17:55:18:662; context = WEBVIEW_com.example.testapp
24 Feb 2016 17:55:22:999; Execute: switchContentToWeb(WEBVIEW_com.example.testapp)
24 Feb 2016 17:55:23:004; Execute: findElement(By.name(q)
24 Feb 2016 17:55:23:076; Execute: waitToBeVisible(searchField)
24 Feb 2016 17:55:23:284; Execute: sendKeys(searchField)
24 Feb 2016 17:55:25:039; Execute: sendKeys( searchField)
24 Feb 2016 17:55:26:346; >Success testing method: testHybridApp
24 Feb 2016 17:55:26:348; $$$$ Test ended! $$$$
24 Feb 2016 17:55:26:351; ----------------------------------------------------------------------------
24 Feb 2016 17:59:21:625; ----------------------------------------------------------------------------
24 Feb 2016 17:59:30:693; Test started on localhost.localdomain machine
24 Feb 2016 17:59:30:694; >Start test method: testHybridApp
24 Feb 2016 17:59:30:714; Execute: findElement(By.id(com.example.testapp:id/urlField)
24 Feb 2016 17:59:31:275; Execute: findElement(By.id(com.example.testapp:id/goButton)
24 Feb 2016 17:59:31:969; Execute: waitToBeVisible(urlField)
24 Feb 2016 17:59:32:094; Execute: waitToBeVisible(goButton)
24 Feb 2016 17:59:32:123; Execute: sendKeys( urlField)
24 Feb 2016 17:59:37:416; Execute: click(goButton)
24 Feb 2016 17:59:38:434; context = NATIVE_APP
24 Feb 2016 17:59:38:434; context = WEBVIEW_com.example.testapp
24 Feb 2016 17:59:42:493; Fail to execute: switchContentToWeb(null)
24 Feb 2016 17:59:42:498; >TestFail: testHybridApp on AppTests.HybridTest class 
24 Feb 2016 17:59:42:539; Fail to execute: switchContentToNative(null)
24 Feb 2016 17:59:42:540; >TestFail: testHybridApp on AppTests.HybridTest class 
24 Feb 2016 17:59:42:623; Fail to execute: switchContentToNative(null)
24 Feb 2016 17:59:42:632; $$$$ Test ended! $$$$
24 Feb 2016 17:59:42:632; ----------------------------------------------------------------------------
24 Feb 2016 18:06:41:872; ----------------------------------------------------------------------------
24 Feb 2016 18:06:52:687; Test started on localhost.localdomain machine
24 Feb 2016 18:06:52:688; >Start test method: testHybridApp
24 Feb 2016 18:06:52:711; Execute: findElement(By.id(com.example.testapp:id/urlField)
24 Feb 2016 18:06:53:300; Execute: findElement(By.id(com.example.testapp:id/goButton)
24 Feb 2016 18:06:53:915; Execute: waitToBeVisible(urlField)
24 Feb 2016 18:06:53:972; Execute: waitToBeVisible(goButton)
24 Feb 2016 18:06:54:021; Execute: sendKeys( urlField)
24 Feb 2016 18:06:59:251; Execute: click(goButton)
24 Feb 2016 18:07:00:194; context = NATIVE_APP
24 Feb 2016 18:07:00:194; context = WEBVIEW_com.example.testapp
24 Feb 2016 18:07:05:237; Fail to execute: switchContentToWeb(null)
24 Feb 2016 18:07:05:242; >TestFail: testHybridApp on AppTests.HybridTest class 
24 Feb 2016 18:07:05:297; Fail to execute: switchContentToNative(null)
24 Feb 2016 18:07:05:298; >TestFail: testHybridApp on AppTests.HybridTest class 
24 Feb 2016 18:07:05:342; Fail to execute: switchContentToNative(null)
24 Feb 2016 18:07:05:344; $$$$ Test ended! $$$$
24 Feb 2016 18:07:05:344; ----------------------------------------------------------------------------
24 Feb 2016 18:13:30:822; ----------------------------------------------------------------------------
24 Feb 2016 18:13:43:190; Test started on localhost.localdomain machine
24 Feb 2016 18:13:43:191; >Start test method: testHybridApp
24 Feb 2016 18:13:43:207; Execute: findElement(By.id(com.example.testapp:id/urlField)
24 Feb 2016 18:13:44:042; Execute: findElement(By.id(com.example.testapp:id/goButton)
24 Feb 2016 18:13:45:001; Execute: waitToBeVisible(urlField)
24 Feb 2016 18:13:45:082; Execute: waitToBeVisible(goButton)
24 Feb 2016 18:13:45:108; Execute: sendKeys( urlField)
24 Feb 2016 18:13:50:337; Execute: click(goButton)
24 Feb 2016 18:13:51:584; context = NATIVE_APP
24 Feb 2016 18:13:51:584; context = WEBVIEW_com.example.testapp
24 Feb 2016 18:13:55:646; Fail to execute: switchContentToWeb(null)
24 Feb 2016 18:13:55:654; >TestFail: testHybridApp on AppTests.HybridTest class 
24 Feb 2016 18:13:55:667; Fail to execute: switchContentToNative(null)
24 Feb 2016 18:13:55:668; >TestFail: testHybridApp on AppTests.HybridTest class 
24 Feb 2016 18:13:55:702; Fail to execute: switchContentToNative(null)
24 Feb 2016 18:13:55:703; $$$$ Test ended! $$$$
24 Feb 2016 18:13:55:704; ----------------------------------------------------------------------------
24 Feb 2016 18:27:49:829; ----------------------------------------------------------------------------
24 Feb 2016 18:27:58:973; Test started on localhost.localdomain machine
24 Feb 2016 18:27:58:974; >Start test method: testHybridApp
24 Feb 2016 18:27:58:986; Execute: findElement(By.id(com.example.testapp:id/urlField)
24 Feb 2016 18:27:59:438; Execute: findElement(By.id(com.example.testapp:id/goButton)
24 Feb 2016 18:28:00:284; Execute: waitToBeVisible(urlField)
24 Feb 2016 18:28:00:439; Execute: waitToBeVisible(goButton)
24 Feb 2016 18:28:00:480; Execute: sendKeys( urlField)
24 Feb 2016 18:28:05:685; Execute: click(goButton)
24 Feb 2016 18:28:06:651; context = NATIVE_APP
24 Feb 2016 18:28:06:652; context = WEBVIEW_com.example.testapp
24 Feb 2016 18:28:08:212; Execute: switchContentToWeb(WEBVIEW_com.example.testapp)
24 Feb 2016 18:28:08:214; Execute: hideKeyboard()
24 Feb 2016 18:28:10:613; Execute: findElement(By.name(q)
24 Feb 2016 18:28:10:872; Execute: waitToBeVisible(searchField)
24 Feb 2016 18:28:10:990; Execute: sendKeys(searchField)
24 Feb 2016 18:28:13:339; Execute: sendKeys( searchField)
24 Feb 2016 18:28:17:019; context = NATIVE_APP
24 Feb 2016 18:28:17:020; context = WEBVIEW_com.example.testapp
24 Feb 2016 18:28:18:465; Execute: switchContentToNative(NATIVE_APP)
24 Feb 2016 18:28:18:466; Execute: clear(urlField)
24 Feb 2016 18:28:24:253; Execute: waitToBeVisible(urlField)
24 Feb 2016 18:28:24:290; Execute: waitToBeVisible(goButton)
24 Feb 2016 18:28:24:340; Execute: sendKeys( urlField)
24 Feb 2016 18:28:29:626; Execute: click(goButton)
24 Feb 2016 18:28:30:515; context = NATIVE_APP
24 Feb 2016 18:28:30:515; context = WEBVIEW_com.example.testapp
24 Feb 2016 18:28:31:300; Execute: switchContentToWeb(WEBVIEW_com.example.testapp)
24 Feb 2016 18:28:31:301; Execute: findElement(By.name(q)
24 Feb 2016 18:28:31:807; Execute: waitToBeVisible(searchField)
24 Feb 2016 18:28:32:030; Execute: sendKeys(searchField)
24 Feb 2016 18:28:33:868; Execute: sendKeys( searchField)
24 Feb 2016 18:28:35:509; >Success testing method: testHybridApp
24 Feb 2016 18:28:35:510; $$$$ Test ended! $$$$
24 Feb 2016 18:28:35:511; ----------------------------------------------------------------------------
24 Feb 2016 18:31:37:047; ----------------------------------------------------------------------------
24 Feb 2016 18:31:46:150; Test started on localhost.localdomain machine
24 Feb 2016 18:31:46:150; >Start test method: testHybridApp
24 Feb 2016 18:31:46:156; Execute: findElement(By.id(com.example.testapp:id/urlField)
24 Feb 2016 18:31:46:712; Execute: findElement(By.id(com.example.testapp:id/goButton)
24 Feb 2016 18:31:47:510; Execute: waitToBeVisible(urlField)
24 Feb 2016 18:31:47:756; Execute: waitToBeVisible(goButton)
24 Feb 2016 18:31:47:820; Execute: sendKeys( urlField)
24 Feb 2016 18:31:53:068; Execute: click(goButton)
24 Feb 2016 18:31:54:105; context = NATIVE_APP
24 Feb 2016 18:31:54:106; context = WEBVIEW_com.example.testapp
24 Feb 2016 18:31:57:298; Execute: switchContentToWeb(WEBVIEW_com.example.testapp)
24 Feb 2016 18:31:57:301; Execute: hideKeyboard()
24 Feb 2016 18:31:58:517; Execute: findElement(By.name(q)
24 Feb 2016 18:31:58:758; Execute: waitToBeVisible(searchField)
24 Feb 2016 18:31:58:904; Execute: sendKeys(searchField)
24 Feb 2016 18:32:00:704; Execute: sendKeys( searchField)
24 Feb 2016 18:32:02:465; context = NATIVE_APP
24 Feb 2016 18:32:02:470; context = WEBVIEW_com.example.testapp
24 Feb 2016 18:32:02:640; Execute: switchContentToNative(NATIVE_APP)
24 Feb 2016 18:32:02:640; Execute: clear(urlField)
24 Feb 2016 18:32:13:467; Execute: waitToBeVisible(urlField)
24 Feb 2016 18:32:13:515; Execute: waitToBeVisible(goButton)
24 Feb 2016 18:32:13:558; Execute: sendKeys( urlField)
24 Feb 2016 18:32:18:861; Execute: click(goButton)
24 Feb 2016 18:32:19:721; context = NATIVE_APP
24 Feb 2016 18:32:19:722; context = WEBVIEW_com.example.testapp
24 Feb 2016 18:32:20:380; Execute: switchContentToWeb(WEBVIEW_com.example.testapp)
24 Feb 2016 18:32:20:380; Execute: findElement(By.name(q)
24 Feb 2016 18:32:21:380; Execute: waitToBeVisible(searchField)
24 Feb 2016 18:32:21:678; Execute: sendKeys(searchField)
24 Feb 2016 18:32:23:308; Execute: sendKeys( searchField)
24 Feb 2016 18:32:25:761; >Success testing method: testHybridApp
24 Feb 2016 18:32:25:763; $$$$ Test ended! $$$$
24 Feb 2016 18:32:25:763; ----------------------------------------------------------------------------
24 Feb 2016 18:33:39:257; ----------------------------------------------------------------------------
24 Feb 2016 18:33:54:496; Test started on localhost.localdomain machine
24 Feb 2016 18:33:54:497; >Start test method: testHybridApp
24 Feb 2016 18:33:54:504; Execute: findElement(By.id(com.example.testapp:id/urlField)
24 Feb 2016 18:33:54:552; Execute: findElement(By.id(com.example.testapp:id/goButton)
24 Feb 2016 18:33:54:604; Execute: waitToBeVisible(urlField)
24 Feb 2016 18:33:54:646; Execute: waitToBeVisible(goButton)
24 Feb 2016 18:33:54:686; Execute: sendKeys( urlField)
24 Feb 2016 18:34:00:073; Execute: click(goButton)
24 Feb 2016 18:34:01:048; context = NATIVE_APP
24 Feb 2016 18:34:01:049; context = WEBVIEW_com.example.testapp
24 Feb 2016 18:34:02:638; Execute: switchContentToWeb(WEBVIEW_com.example.testapp)
24 Feb 2016 18:34:02:638; Execute: hideKeyboard()
24 Feb 2016 18:34:04:616; Execute: findElement(By.name(q)
24 Feb 2016 18:34:05:619; Execute: waitToBeVisible(searchField)
24 Feb 2016 18:34:05:808; Execute: sendKeys(searchField)
24 Feb 2016 18:34:08:276; Execute: sendKeys( searchField)
24 Feb 2016 18:34:11:632; context = NATIVE_APP
24 Feb 2016 18:34:11:633; context = WEBVIEW_com.example.testapp
24 Feb 2016 18:34:11:807; Execute: switchContentToNative(NATIVE_APP)
24 Feb 2016 18:34:11:807; Execute: clear(urlField)
24 Feb 2016 18:34:18:205; Execute: waitToBeVisible(urlField)
24 Feb 2016 18:34:18:247; Execute: waitToBeVisible(goButton)
24 Feb 2016 18:34:18:279; Execute: sendKeys( urlField)
24 Feb 2016 18:34:23:608; Execute: click(goButton)
24 Feb 2016 18:34:24:608; context = NATIVE_APP
24 Feb 2016 18:34:24:609; context = WEBVIEW_com.example.testapp
24 Feb 2016 18:34:25:514; Execute: switchContentToWeb(WEBVIEW_com.example.testapp)
24 Feb 2016 18:34:25:515; Execute: findElement(By.name(q)
24 Feb 2016 18:34:25:903; Execute: waitToBeVisible(searchField)
24 Feb 2016 18:34:26:253; Execute: sendKeys(searchField)
24 Feb 2016 18:34:27:988; Execute: sendKeys( searchField)
24 Feb 2016 18:34:30:108; >Success testing method: testHybridApp
24 Feb 2016 18:34:30:117; $$$$ Test ended! $$$$
24 Feb 2016 18:34:30:118; ----------------------------------------------------------------------------
24 Feb 2016 18:35:39:518; ----------------------------------------------------------------------------
24 Feb 2016 18:35:55:553; Test started on localhost.localdomain machine
24 Feb 2016 18:35:55:556; >Start test method: testEBayPage
24 Feb 2016 18:35:59:063; Execute: findElement(By.id(kw)
24 Feb 2016 18:36:01:728; Execute: waitToBeVisible(searchBox)
24 Feb 2016 18:36:01:823; Execute: sendKeys(searchBox)
24 Feb 2016 18:36:03:232; Execute: submit(searchBox)
24 Feb 2016 18:36:06:945; Execute: findElement(By.cssSelector(a.homeicon)
24 Feb 2016 18:36:09:807; Execute: findElements(By.cssSelector(div#itemDiv a)
24 Feb 2016 18:36:10:126; Execute: waitListToBeVisible(numberOfResults)
24 Feb 2016 18:36:10:244; Execute: size(numberOfResults)
24 Feb 2016 18:36:10:249; Execute: click(homeButton)
24 Feb 2016 18:36:13:956; >Success testing method: testEBayPage
24 Feb 2016 18:36:13:961; $$$$ Test ended! $$$$
24 Feb 2016 18:36:13:961; ----------------------------------------------------------------------------
24 Feb 2016 18:37:45:438; ----------------------------------------------------------------------------
24 Feb 2016 18:38:00:785; Test started on localhost.localdomain machine
24 Feb 2016 18:38:00:786; >Start test method: testHybridApp
24 Feb 2016 18:38:00:800; Execute: findElement(By.id(com.example.testapp:id/urlField)
24 Feb 2016 18:38:00:836; Execute: findElement(By.id(com.example.testapp:id/goButton)
24 Feb 2016 18:38:00:860; Execute: waitToBeVisible(urlField)
24 Feb 2016 18:38:00:900; Execute: waitToBeVisible(goButton)
24 Feb 2016 18:38:00:933; Execute: sendKeys( urlField)
24 Feb 2016 18:38:06:198; Execute: click(goButton)
24 Feb 2016 18:38:07:261; context = NATIVE_APP
24 Feb 2016 18:38:07:262; context = WEBVIEW_com.example.testapp
24 Feb 2016 18:38:11:258; Execute: switchContentToWeb(WEBVIEW_com.example.testapp)
24 Feb 2016 18:38:11:259; Execute: hideKeyboard()
24 Feb 2016 18:38:12:619; Execute: findElement(By.name(q)
24 Feb 2016 18:38:13:047; Execute: waitToBeVisible(searchField)
24 Feb 2016 18:38:13:113; Execute: sendKeys(searchField)
24 Feb 2016 18:38:15:112; Execute: sendKeys( searchField)
24 Feb 2016 18:38:16:652; context = NATIVE_APP
24 Feb 2016 18:38:16:652; context = WEBVIEW_com.example.testapp
24 Feb 2016 18:38:16:799; Execute: switchContentToNative(NATIVE_APP)
24 Feb 2016 18:38:16:800; Execute: clear(urlField)
24 Feb 2016 18:38:28:015; Execute: waitToBeVisible(urlField)
24 Feb 2016 18:38:28:046; Execute: waitToBeVisible(goButton)
24 Feb 2016 18:38:28:092; Execute: sendKeys( urlField)
24 Feb 2016 18:38:33:384; Execute: click(goButton)
24 Feb 2016 18:38:34:473; context = NATIVE_APP
24 Feb 2016 18:38:34:473; context = WEBVIEW_com.example.testapp
24 Feb 2016 18:38:35:650; Execute: switchContentToWeb(WEBVIEW_com.example.testapp)
24 Feb 2016 18:38:35:651; Execute: findElement(By.name(q)
24 Feb 2016 18:38:35:839; Execute: waitToBeVisible(searchField)
24 Feb 2016 18:38:36:020; Execute: sendKeys(searchField)
24 Feb 2016 18:38:37:683; Execute: sendKeys( searchField)
24 Feb 2016 18:38:39:607; >Success testing method: testHybridApp
24 Feb 2016 18:38:39:613; $$$$ Test ended! $$$$
24 Feb 2016 18:38:39:614; ----------------------------------------------------------------------------
24 Feb 2016 18:38:51:474; ----------------------------------------------------------------------------
24 Feb 2016 18:39:08:858; Test started on localhost.localdomain machine
24 Feb 2016 18:39:08:859; >Start test method: testEBayPage
24 Feb 2016 18:39:17:649; Execute: findElement(By.id(kw)
24 Feb 2016 18:39:18:840; Execute: waitToBeVisible(searchBox)
24 Feb 2016 18:39:19:002; Execute: sendKeys(searchBox)
24 Feb 2016 18:39:21:267; Execute: submit(searchBox)
24 Feb 2016 18:39:25:465; Execute: findElement(By.cssSelector(a.homeicon)
24 Feb 2016 18:39:27:394; Execute: findElements(By.cssSelector(div#itemDiv a)
24 Feb 2016 18:39:27:540; Execute: waitListToBeVisible(numberOfResults)
24 Feb 2016 18:39:27:742; Execute: size(numberOfResults)
24 Feb 2016 18:39:27:746; Execute: click(homeButton)
24 Feb 2016 18:39:32:014; >Success testing method: testEBayPage
24 Feb 2016 18:39:32:016; $$$$ Test ended! $$$$
24 Feb 2016 18:39:32:017; ----------------------------------------------------------------------------
24 Feb 2016 20:45:08:828; ----------------------------------------------------------------------------
24 Feb 2016 20:45:25:800; Test started on localhost.localdomain machine
24 Feb 2016 20:45:25:801; >Start test method: testApplication
24 Feb 2016 20:45:25:814; Execute: findElement(By.name(5)
24 Feb 2016 20:45:25:891; Execute: findElement(By.name(+)
24 Feb 2016 20:45:25:965; Execute: findElement(By.name(4)
24 Feb 2016 20:45:26:015; Execute: findElementByAccessibilityId(equals)
24 Feb 2016 20:45:26:078; Execute: findElement(By.id(com.android.calculator2:id/formula)
24 Feb 2016 20:45:26:179; Execute: waitToBeVisible(five)
24 Feb 2016 20:45:26:279; Execute: click(five)
24 Feb 2016 20:45:26:564; Execute: click(plus)
24 Feb 2016 20:45:27:765; Execute: click(four)
24 Feb 2016 20:45:28:545; Execute: click(Equal)
24 Feb 2016 20:45:29:716; Execute: getText(value)
24 Feb 2016 20:45:31:079; >Success testing method: testApplication
24 Feb 2016 20:45:31:086; $$$$ Test ended! $$$$
24 Feb 2016 20:45:31:086; ----------------------------------------------------------------------------
24 Feb 2016 20:50:35:973; ----------------------------------------------------------------------------
24 Feb 2016 20:50:51:348; Test started on localhost.localdomain machine
24 Feb 2016 20:50:51:349; >Start test method: testHybridApp
24 Feb 2016 20:50:51:359; Execute: findElement(By.id(com.example.testapp:id/urlField)
24 Feb 2016 20:50:51:400; Execute: findElement(By.id(com.example.testapp:id/goButton)
24 Feb 2016 20:50:51:423; Execute: waitToBeVisible(urlField)
24 Feb 2016 20:50:51:476; Execute: waitToBeVisible(goButton)
24 Feb 2016 20:50:51:507; Execute: sendKeys(urlField)
24 Feb 2016 20:50:56:578; Execute: click(goButton)
24 Feb 2016 20:50:57:865; context = NATIVE_APP
24 Feb 2016 20:50:57:866; context = WEBVIEW_com.example.testapp
24 Feb 2016 20:51:01:130; Execute: switchContentToWeb(WEBVIEW_com.example.testapp)
24 Feb 2016 20:51:01:130; Execute: hideKeyboard()
24 Feb 2016 20:51:02:398; Execute: findElement(By.name(q)
24 Feb 2016 20:51:02:709; Execute: waitToBeVisible(searchField)
24 Feb 2016 20:51:02:840; Execute: sendKeys(searchField)
24 Feb 2016 20:51:05:089; Execute: sendKeys( searchField)
24 Feb 2016 20:51:08:437; context = NATIVE_APP
24 Feb 2016 20:51:08:438; context = WEBVIEW_com.example.testapp
24 Feb 2016 20:51:08:588; Execute: switchContentToNative(NATIVE_APP)
24 Feb 2016 20:51:08:588; Execute: clear( urlField)
24 Feb 2016 20:51:15:160; Execute: waitToBeVisible(urlField)
24 Feb 2016 20:51:15:183; Execute: waitToBeVisible(goButton)
24 Feb 2016 20:51:15:218; Execute: sendKeys(urlField)
24 Feb 2016 20:51:20:441; Execute: click(goButton)
24 Feb 2016 20:51:21:256; context = NATIVE_APP
24 Feb 2016 20:51:21:256; context = WEBVIEW_com.example.testapp
24 Feb 2016 20:51:21:953; Execute: switchContentToWeb(WEBVIEW_com.example.testapp)
24 Feb 2016 20:51:21:953; Execute: findElement(By.name(q)
24 Feb 2016 20:51:22:643; Execute: waitToBeVisible(searchField)
24 Feb 2016 20:51:22:837; Execute: sendKeys(searchField)
24 Feb 2016 20:51:24:545; Execute: sendKeys( searchField)
24 Feb 2016 20:51:25:729; >Success testing method: testHybridApp
24 Feb 2016 20:51:25:731; $$$$ Test ended! $$$$
24 Feb 2016 20:51:25:731; ----------------------------------------------------------------------------
24 Feb 2016 20:52:35:428; ----------------------------------------------------------------------------
24 Feb 2016 20:52:43:828; Test started on localhost.localdomain machine
24 Feb 2016 20:52:43:829; >Start test method: testHybridApp
24 Feb 2016 20:52:43:844; Execute: findElement(By.id(com.example.testapp:id/urlField)
24 Feb 2016 20:52:44:660; Execute: findElement(By.id(com.example.testapp:id/goButton)
24 Feb 2016 20:52:45:301; Execute: waitToBeVisible(urlField)
24 Feb 2016 20:52:45:376; Execute: waitToBeVisible(goButton)
24 Feb 2016 20:52:45:476; Execute: sendKeys(urlField)
24 Feb 2016 20:52:50:706; Execute: click(goButton)
24 Feb 2016 20:52:51:658; context = NATIVE_APP
24 Feb 2016 20:52:51:659; context = WEBVIEW_com.example.testapp
24 Feb 2016 20:52:54:497; Execute: switchContentToWeb(WEBVIEW_com.example.testapp)
24 Feb 2016 20:52:54:498; Execute: hideKeyboard()
24 Feb 2016 20:52:55:773; Execute: findElement(By.name(q)
24 Feb 2016 20:52:56:134; Execute: waitToBeVisible(searchField)
24 Feb 2016 20:52:56:232; Execute: sendKeys(searchField)
24 Feb 2016 20:52:58:329; Execute: sendKeys( searchField)
24 Feb 2016 20:53:01:791; context = NATIVE_APP
24 Feb 2016 20:53:01:792; context = WEBVIEW_com.example.testapp
24 Feb 2016 20:53:01:938; Execute: switchContentToNative(NATIVE_APP)
24 Feb 2016 20:53:01:939; Execute: clear( urlField)
24 Feb 2016 20:53:08:434; Execute: waitToBeVisible(urlField)
24 Feb 2016 20:53:08:458; Execute: waitToBeVisible(goButton)
24 Feb 2016 20:53:08:494; Execute: sendKeys(urlField)
24 Feb 2016 20:53:13:709; Execute: click(goButton)
